"date","AAPL","MSFT","AMZN","GOOGL","TSLA","NVDA","JPM","KO","WMT","META"
2019-03-07,41.1419639587402,103.490913391113,81.2975006103516,57.0708122253418,18.4393329620361,3.70426774024963,84.9287796020508,36.5106544494629,29.258430480957,167.956787109375
2019-03-08,41.2397575378418,103.603446960449,81.0400009155273,57.027172088623,18.9426670074463,3.73851633071899,84.961784362793,36.155876159668,29.3004665374756,168.423492431641
2019-03-11,42.6683921813965,105.778457641602,83.5309982299805,58.4796752929688,19.3946666717529,3.99910044670105,86.0669860839844,37.2363510131836,29.5676803588867,170.876403808594
2019-03-12,43.1477699279785,106.519088745117,83.6549987792969,59.3717918395996,18.8906669616699,4.03334808349609,85.8113098144531,37.1315383911133,29.5346565246582,170.727401733398
2019-03-13,43.3385810852051,107.344078063965,84.5404968261719,59.4615478515625,19.2639999389648,4.18473529815674,86.099983215332,37.2686157226562,29.7328052520752,172.167358398438
2019-03-14,43.8203659057617,107.428451538086,84.3109970092773,59.1377296447754,19.3306674957275,4.10879421234131,86.8835144042969,37.1710090637207,29.6482944488525,168.989562988281
2019-03-15,44.3903884887695,108.665954589844,85.6179962158203,59.0271415710449,18.3619995117188,4.21426820755005,87.8815231323242,36.8456497192383,29.7086601257324,164.828628540039
2019-03-18,44.8435478210449,110.222213745117,87.1074981689453,58.9403610229492,17.9659996032715,4.19292497634888,88.4094161987305,36.9351348876953,30.0829677581787,159.356811523438
2019-03-19,44.4881591796875,110.297225952148,88.0924987792969,59.6301536560059,17.8313331604004,4.3606915473938,88.0877304077148,37.05712890625,30.1403121948242,160.449234008789
2019-03-20,44.8769454956055,110.175323486328,89.8635025024414,60.8188285827637,18.2399997711182,4.32818222045898,86.2072143554688,37.0327377319336,29.7750759124756,164.292373657227
2019-03-21,46.5297660827637,112.706596374512,90.9629974365234,61.2998580932617,18.2679996490479,4.56494045257568,84.8462982177734,37.0164680480957,29.9018535614014,164.927947998047
2019-03-22,45.566219329834,109.734725952148,88.2385025024414,59.8875389099121,17.6353321075439,4.40511465072632,82.2812042236328,37.3580780029297,29.6664047241211,163.199981689453
2019-03-25,45.0152702331543,110.306602478027,88.7129974365234,59.3782386779785,17.3613338470459,4.3127932548523,81.5966339111328,37.4394226074219,29.6331996917725,165.136459350586
2019-03-26,44.5501823425293,110.540977478027,89.1880035400391,59.0043296813965,17.8513336181641,4.38948011398315,82.4131622314453,37.9355659484863,29.6784801483154,166.516815185547
2019-03-27,44.9508743286133,109.472206115723,88.2850036621094,58.4176712036133,18.32200050354,4.38029861450195,82.1327438354492,37.9111747741699,29.3434181213379,164.719360351562
2019-03-28,45.0104904174805,109.622207641602,88.6709976196289,58.1330299377441,18.5746669769287,4.39891147613525,83.0647583007812,37.8867721557617,29.3192710876465,164.401611328125
2019-03-29,45.3038482666016,110.569091796875,89.0374984741211,58.3621368408203,18.6573333740234,4.45623874664307,83.4936447143555,38.1145095825195,29.4400062561035,165.533676147461
2019-04-01,45.6115303039551,111.581596374512,90.7095031738281,59.4575843811035,19.2786674499512,4.52374219894409,86.3061752319336,38.0006370544434,29.527551651001,167.529769897461
2019-04-02,46.2745704650879,111.74097442627,90.6989974975586,59.7828941345215,19.058666229248,4.5416111946106,86.7185821533203,37.8786354064941,29.2619152069092,172.991622924805
2019-04-03,46.5917778015137,112.472229003906,91.0350036621094,60.0442352294922,19.4540004730225,4.68108606338501,86.8917922973633,37.5614128112793,29.3373832702637,172.336181640625
2019-04-04,46.6728706359863,111.900337219238,90.943000793457,60.4726943969727,17.8519992828369,4.67215251922607,87.7311935424805,37.8054275512695,29.6150913238525,174.798980712891
2019-04-05,46.9853134155273,112.397239685059,91.8639984130859,60.0759773254395,18.3306674957275,4.73891067504883,87.5234222412109,37.797290802002,29.8324279785156,174.501052856445
2019-04-08,47.7246856689453,112.434722900391,92.4929962158203,59.9187698364258,18.2133331298828,4.75975704193115,87.8060073852539,37.8623542785645,29.9531707763672,173.716537475586
2019-04-09,47.5815811157227,111.825355529785,91.7919998168945,59.6415634155273,18.1539993286133,4.69696998596191,87.1577529907227,37.9599723815918,29.7901668548584,176.34814453125
2019-04-10,47.8486976623535,112.67845916748,92.3665008544922,59.8280220031738,18.4039993286133,4.76745128631592,87.54833984375,37.9355659484863,30.0648536682129,176.586471557617
2019-04-11,47.4503936767578,112.80973815918,92.203498840332,59.9837379455566,17.8946666717529,4.75355386734009,88.2880325317383,37.9925079345703,30.4270820617676,176.278625488281
2019-04-12,47.4313087463379,113.390960693359,92.1529998779297,60.6353492736816,17.8466663360596,4.7155818939209,92.4269104003906,38.016918182373,30.6564865112305,177.857620239258
2019-04-15,47.5171699523926,113.484733581543,92.2434997558594,60.823787689209,17.7586669921875,4.58380174636841,91.3714141845703,38.228385925293,30.9191036224365,178.403778076172
2019-04-16,47.5219535827637,113.222229003906,93.1520004272461,61.0905838012695,18.2240009307861,4.67091083526611,92.3355102539062,38.1877250671387,31.0700283050537,177.629196166992
2019-04-17,48.4473495483398,114.159713745117,93.2409973144531,61.4987144470215,18.0820007324219,4.64807796478271,94.9950332641602,38.4561347961426,31.1394538879395,177.539825439453
2019-04-18,48.6214637756348,115.659706115723,93.0845031738281,61.5646705627441,18.2173328399658,4.62350940704346,94.2968902587891,38.6188011169434,31.1454982757568,177.04328918457
2019-04-22,48.78125,116.025352478027,94.3655014038086,62.174129486084,17.5166664123535,4.67736434936523,94.4132537841797,38.5537300109863,30.9010028839111,180.181396484375
2019-04-23,49.4848327636719,117.600372314453,96.1884994506836,63.0087280273438,17.5933322906494,4.73196125030518,94.5296096801758,39.2125587463379,31.1122970581055,182.505142211914
2019-04-24,49.4085235595703,117.197235107422,95.0875015258789,62.4860496520996,17.2439994812012,4.74437189102173,94.3717041015625,39.0254898071289,31.2511501312256,181.313461303711
2019-04-25,48.9601287841797,121.078483581543,95.1125030517578,62.8475608825684,16.5086669921875,4.63864803314209,94.4215698242188,38.9116172790527,31.2481212615967,191.919357299805
2019-04-26,48.7264060974121,121.77222442627,97.5315017700195,63.3474349975586,15.6759996414185,4.41975736618042,95.136344909668,39.2532424926758,30.6474380493164,190.161666870117
2019-04-29,48.8003158569336,121.659774780273,96.921501159668,64.2787322998047,16.0979995727539,4.45053243637085,96.5076446533203,39.383373260498,30.6564865112305,193.428848266602
2019-04-30,47.8606262207031,122.437889099121,96.3259963989258,59.4565925598145,15.9126672744751,4.49197673797607,96.4494781494141,39.903923034668,31.0428676605225,192.058410644531
2019-05-01,50.2098846435547,119.887855529785,95.5759963989258,58.1850967407227,15.6006669998169,4.47882318496704,95.7098007202148,39.5216445922852,30.5961265563965,191.690979003906
2019-05-02,49.883129119873,118.322242736816,95.0410003662109,57.8473930358887,16.2733325958252,4.54632663726807,95.9175643920898,39.3589630126953,30.5327377319336,191.194458007812
2019-05-03,50.5032501220703,120.844100952148,98.1230010986328,58.9899482727051,17.0020008087158,4.54186010360718,96.5076446533203,39.6273765563965,30.8134613037109,194.114059448242
2019-05-06,49.723331451416,120.140983581543,97.5274963378906,59.1838455200195,17.0226669311523,4.4634370803833,95.6516189575195,39.4240493774414,30.928165435791,192.535079956055
2019-05-07,48.3829498291016,117.675354003906,96.0500030517578,58.4598388671875,16.470666885376,4.29616641998291,94.089111328125,39.0417556762695,30.5780124664307,188.453582763672
2019-05-08,48.3924942016602,117.665992736816,95.8884963989258,58.059139251709,16.3226661682129,4.31626844406128,93.5904693603516,38.919750213623,30.2761535644531,188.225158691406
2019-05-09,47.8725509643555,117.656593322754,94.9934997558594,57.9197959899902,16.1319999694824,4.22369813919067,93.5156631469727,38.5537300109863,30.206356048584,187.341369628906
2019-05-10,47.2093467712402,119.18473815918,94.4990005493164,57.9034309387207,15.9680004119873,4.18969917297363,93.5073623657227,39.1963043212891,30.9255599975586,187.033508300781
2019-05-13,44.4655647277832,115.640975952148,91.1340026855469,56.3636589050293,15.1339998245239,3.93234133720398,90.9641876220703,39.0824279785156,30.3125686645508,180.280685424805
2019-05-14,45.1694717407227,116.934745788574,92.0059967041016,55.7819633483887,15.4873332977295,4.02143383026123,91.687255859375,39.6029815673828,30.4339504241943,179.476303100586
2019-05-15,45.7105598449707,118.581443786621,93.557502746582,58.0601348876953,15.4633331298828,3.96038508415222,91.3381805419922,40.0015335083008,30.3095321655273,184.97785949707
2019-05-16,45.509449005127,121.319664001465,95.3785018920898,58.7395172119141,15.2220001220703,3.97552347183228,92.5100326538086,40.3268852233887,30.7434825897217,185.69287109375
2019-05-17,45.2508697509766,120.510459899902,93.4499969482422,57.9599609375,14.0686674118042,3.88469123840332,92.0612487792969,40.0177917480469,30.6069202423096,184.014587402344
2019-05-20,43.835880279541,118.769638061523,92.9485015869141,56.7638511657715,13.6906671524048,3.76606369018555,92.5432891845703,39.7331161499023,30.8072071075439,181.452484130859
2019-05-21,44.6762580871582,119.409507751465,92.8759994506836,57.2488403320312,13.6719999313354,3.84820890426636,92.8591003417969,39.5297737121582,30.685827255249,183.537933349609
2019-05-22,43.7616691589355,120.134033203125,92.984001159668,57.3187599182129,12.8486671447754,3.77723169326782,92.1027984619141,40.3838157653809,31.0226631164551,184.034454345703
2019-05-23,43.0146713256836,118.731971740723,90.7740020751953,56.7975692749023,13.0326671600342,3.65612149238586,90.2909774780273,40.5464897155762,30.9103851318359,179.615341186523
2019-05-24,42.8494567871094,118.788444519043,91.1640014648438,56.4638252258301,12.7086668014526,3.60226702690125,91.180290222168,40.3512802124023,31.1561832427979,179.80403137207
2019-05-28,42.6722793579102,118.713188171387,91.8215026855469,56.5109367370605,12.5799999237061,3.55709981918335,90.1912612915039,39.936466217041,31.0803203582764,183.031448364258
2019-05-29,42.4687690734863,117.565185546875,90.9595031738281,55.5379753112793,12.6573333740234,3.48289513587952,89.9419479370117,39.5379066467285,30.989294052124,180.926177978516
2019-05-30,42.6890525817871,118.308547973633,90.8160018920898,55.6108779907227,12.5480003356934,3.45631051063538,88.9778594970703,40.058464050293,31.0105304718018,181.740478515625
2019-05-31,41.9157218933105,116.379577636719,88.7535018920898,54.8714942932129,12.3439998626709,3.36562275886536,88.0636367797852,39.9608688354492,30.7829303741455,176.238922119141
2019-06-03,41.4919357299805,112.76619720459,84.6344985961914,51.5112571716309,11.9313325881958,3.32388114929199,88.4791717529297,40.6522369384766,30.9407348632812,163.011322021484
2019-06-04,43.0098724365234,115.890266418457,86.4779968261719,52.2923049926758,12.9066667556763,3.55296087265015,91.205192565918,40.6685066223145,31.1228065490723,166.33805847168
2019-06-05,43.7042045593262,118.40266418457,86.9250030517578,51.803840637207,13.1059999465942,3.51022529602051,91.5293273925781,41.3029251098633,31.6872520446777,167.00341796875
2019-06-06,44.3458557128906,120.275192260742,87.7180023193359,51.958568572998,13.7299995422363,3.57234048843384,91.7288131713867,41.8072090148926,31.8966236114502,167.162307739258
2019-06-07,45.5262069702148,123.643882751465,90.2014999389648,52.9806098937988,13.6333332061768,3.61507558822632,90.7231750488281,41.8804206848145,32.1849212646484,172.147491455078
2019-06-10,46.1080093383789,124.773071289062,93.0315017700195,53.694221496582,14.1920003890991,3.68787407875061,91.7038879394531,41.7909393310547,32.6279602050781,173.607315063477
2019-06-11,46.6419219970703,124.302558898926,93.1849975585938,53.6089286804199,14.4733333587646,3.74551558494568,91.9864501953125,41.7502899169922,32.7554130554199,176.864547729492
2019-06-12,46.4934730529785,123.728561401367,92.765998840332,53.5127143859863,13.9506673812866,3.63246774673462,90.814582824707,42.0024223327637,33.0224609375,173.825759887695
2019-06-13,46.4839019775391,124.509559631348,93.5149993896484,54.1033325195312,14.260666847229,3.68365001678467,91.0389862060547,41.9122581481934,32.970874786377,176.238922119141
2019-06-14,46.146312713623,124.631881713867,93.4834976196289,53.8697662353516,14.3280000686646,3.5937077999115,91.2716751098633,42.0598068237305,33.0983200073242,180.072128295898
2019-06-17,46.4216346740723,125.008293151855,94.3014984130859,54.2461547851562,15.0019998550415,3.60339832305908,90.7730407714844,41.6991271972656,33.1256408691406,187.698867797852
2019-06-18,47.5134124755859,127.181930541992,95.0684967041016,54.8090057373047,14.9826669692993,3.79843807220459,92.0113830566406,41.5105934143066,33.2743263244629,187.162612915039
2019-06-19,47.3745460510254,127.680633544922,95.4394989013672,54.7728042602539,15.0953330993652,3.80440139770508,91.3464813232422,41.904052734375,33.2652282714844,186.179473876953
2019-06-20,47.7552452087402,128.866302490234,95.9095001220703,55.2037391662598,14.6413326263428,3.82874989509583,91.5792083740234,42.3467025756836,33.4776458740234,188.215255737305
2019-06-21,47.5924224853516,128.88508605957,95.5650024414062,55.8072547912598,14.7906665802002,3.77061057090759,90.9558715820312,42.256534576416,33.7234497070312,189.814086914062
2019-06-24,47.5445365905762,129.64729309082,95.6949996948242,55.3773040771484,14.9093332290649,3.79297184944153,90.3076019287109,42.5598258972168,33.7568359375,191.263977050781
2019-06-25,46.8238716125488,125.554039001465,93.9134979248047,53.9332466125488,14.6506671905518,3.76365375518799,89.5596237182617,42.4286727905273,33.5990333557129,187.530044555664
2019-06-26,47.8366317749023,126.024528503418,94.8915023803711,53.5732116699219,14.6180000305176,3.95695447921753,90.1580047607422,41.904052734375,33.4290962219238,186.358215332031
2019-06-27,47.8222808837891,126.231567382812,95.213996887207,53.3902282714844,14.8559999465942,4.05559253692627,90.4572143554688,41.871265411377,33.4108924865723,188.185470581055
2019-06-28,47.3865203857422,126.052787780762,94.6815032958984,53.6961975097656,14.8973331451416,4.08043813705444,92.9172668457031,41.7401123046875,33.5292320251465,191.661178588867
2019-07-01,48.2556381225586,127.671264648438,96.1094970703125,54.5491485595703,15.1446666717529,4.12863969802856,94.4797439575195,42.2975158691406,33.5686836242676,191.661178588867
2019-07-02,48.538143157959,128.518112182617,96.7154998779297,55.1739921569824,14.9700002670288,4.03074598312378,94.5794830322266,42.6090202331543,33.8660736083984,193.647323608398
2019-07-03,48.940372467041,129.34619140625,96.9499969482422,55.6892280578613,15.6599998474121,4.04366683959961,94.428825378418,42.7073783874512,34.0845680236816,195.832046508789
2019-07-05,48.8972778320312,128.969757080078,97.1455001831055,56.1692657470703,15.539999961853,3.98105573654175,94.9896087646484,42.7155838012695,33.9813957214355,195.037582397461
2019-07-08,47.8893051147461,128.875686645508,97.6159973144531,55.3817710876465,15.3559999465942,3.90601992607117,94.4706802368164,42.6254119873047,34.2059516906738,194.40202331543
2019-07-09,48.1814041137695,128.405197143555,99.4150009155273,55.7536964416504,15.3373327255249,3.90850448608398,94.8724136352539,42.2893142700195,34.254508972168,197.828094482422
2019-07-10,48.6578559875488,129.713134765625,100.870498657227,56.5778884887695,15.9280004501343,3.97683072090149,94.5962295532227,42.4778633117676,34.2848472595215,201.323699951172
2019-07-11,48.3035087585449,130.230743408203,100.053497314453,56.7350883483887,15.9066667556763,4.13137292861938,95.5001602172852,42.658203125,34.5701141357422,199.834091186523
2019-07-12,48.6746063232422,130.701171875,100.550003051758,56.7975692749023,16.3386669158936,4.16441774368286,96.5045547485352,42.7237739562988,34.7764625549316,203.448822021484
2019-07-15,49.1319160461426,130.701171875,101.049499511719,57.0539512634277,16.8999996185303,4.15596914291382,95.3327713012695,42.7319755554199,34.891773223877,202.495529174805
2019-07-16,48.9619216918945,128.988647460938,100.495002746582,57.2002410888672,16.8253326416016,4.15124845504761,96.353889465332,42.740161895752,34.8250045776367,202.425979614258
2019-07-17,48.6865997314453,128.22639465332,99.6015014648438,56.867000579834,16.9906673431396,4.21659469604492,95.408088684082,42.7729606628418,34.7764625549316,200.400146484375
2019-07-18,49.2396545410156,128.367553710938,98.8949966430664,56.891788482666,16.9026660919189,4.22827100753784,95.9772415161133,42.6499977111816,34.8128700256348,199.387191772461
2019-07-19,48.5046234130859,128.555755615234,98.2259979248047,56.1137237548828,17.2119998931885,4.18503952026367,95.0314559936523,42.125373840332,34.5640335083008,196.983993530273
2019-07-22,49.613151550293,130.258880615234,99.2815017700195,56.493579864502,17.0453338623047,4.25659656524658,95.642463684082,41.9860343933105,34.2363014221191,200.916549682617
2019-07-23,50.0010108947754,131.06819152832,99.7245025634766,56.9319610595703,17.3446674346924,4.36442708969116,97.3917541503906,44.5353584289551,34.014778137207,200.956268310547
2019-07-24,49.9603080749512,132.413711547852,100.040496826172,56.5193634033203,17.6586666107178,4.43896627426147,97.7851409912109,44.0845146179199,33.9874649047852,203.240310668945
2019-07-25,49.5652618408203,131.915023803711,98.6910018920898,56.3314208984375,15.2546672821045,4.30777883529663,96.8477096557617,43.5025177001953,34.0542259216309,199.317718505859
2019-07-26,49.7376670837402,132.997146606445,97.1524963378906,61.7506370544434,15.2026672363281,4.34976863861084,97.2745819091797,44.4042053222656,34.296989440918,198.364349365234
2019-07-29,50.2021369934082,132.705429077148,95.6224975585938,61.5830192565918,15.7180004119873,4.34355592727661,96.9648971557617,44.2566528320312,34.0693969726562,194.580810546875
2019-07-30,49.9866561889648,132.06559753418,94.9264984130859,60.8966941833496,16.1506671905518,4.35920858383179,96.7472610473633,44.0353240966797,34.0056762695312,195.67317199707
2019-07-31,51.006591796875,128.22639465332,93.338996887207,60.4107093811035,16.1073322296143,4.1919960975647,97.0904541015625,43.1418304443359,33.4958572387695,192.882629394531
2019-08-01,49.9028472900391,129.910751342773,92.765998840332,60.092342376709,15.5900001525879,4.09758186340332,94.5292739868164,42.6499977111816,33.1924057006836,191.393051147461
2019-08-02,48.8469924926758,128.819183349609,91.1620025634766,59.3256797790527,15.6226673126221,4.00490760803223,94.5208969116211,42.8959197998047,33.1984710693359,187.708801269531
2019-08-05,46.2899703979492,124.406066894531,88.2565002441406,57.2642097473145,15.2213325500488,3.74651002883911,91.7086181640625,42.3385162353516,32.1120758056641,180.469375610352
2019-08-06,47.166259765625,126.739677429199,89.3915023803711,58.0740242004395,15.3833332061768,3.78527021408081,92.4284286499023,42.8467330932617,32.5521011352539,183.230072021484
2019-08-07,47.6546783447266,127.294868469238,89.6699981689453,58.313549041748,15.5613327026367,3.82353138923645,90.4196624755859,43.5926742553711,32.8343276977539,183.865631103516
2019-08-08,48.7057418823242,130.691757202148,91.6445007324219,59.815128326416,15.8866672515869,3.93210864067078,91.9513549804688,44.0107383728027,33.0935287475586,188.840866088867
2019-08-09,48.304386138916,129.581420898438,90.3789978027344,58.9577178955078,15.667332649231,3.83073663711548,91.8509292602539,43.7894058227539,32.7153854370117,186.546936035156
2019-08-12,48.181812286377,127.774726867676,89.2460021972656,58.2436180114746,15.2673330307007,3.76290845870972,90.1267166137695,43.6090698242188,32.0871849060059,184.084106445312
2019-08-13,50.2222328186035,130.418869018555,91.2170028686523,59.346004486084,15.6666669845581,3.87719917297363,91.5161209106445,43.8549880981445,32.7550201416016,187.142730712891
2019-08-14,48.7273597717285,126.491363525391,88.1480026245117,57.7353210449219,14.6413326263428,3.72862076759338,87.7162170410156,43.4369316101074,32.3860282897949,178.463394165039
2019-08-15,48.4846382141113,126.208198547363,88.8059997558594,57.9867324829102,14.3760004043579,3.69632148742676,88.0510177612305,44.1582870483398,34.3651847839355,181.323379516602
2019-08-16,49.6286087036133,128.521209716797,89.6285018920898,58.4771842956543,14.6626672744751,3.96440768241882,90.1601943969727,44.600944519043,34.4566802978516,182.425689697266
2019-08-19,50.553897857666,130.673751831055,90.8059997558594,59.5299835205078,15.1219997406006,4.24317836761475,90.9720611572266,44.8304443359375,34.7067413330078,184.878570556641
2019-08-20,50.5562973022461,129.58805847168,90.0690002441406,58.6914176940918,15.0573329925537,4.17087888717651,89.8170394897461,44.1664810180664,34.1700096130371,182.534912109375
2019-08-21,51.1042594909668,131.03254699707,91.177001953125,59.0906219482422,14.7220001220703,4.25435876846313,90.0681457519531,44.3468246459961,34.1608734130859,182.276733398438
2019-08-22,51.0609970092773,130.079010009766,90.2330017089844,59.0876388549805,14.8100004196167,4.26057147979736,90.9971771240234,44.6665077209473,34.1273231506348,180.777191162109
2019-08-23,48.700927734375,125.934341430664,87.4810028076172,57.2061920166016,14.0933332443237,4.03596448898315,88.7373275756836,44.0517311096191,33.7979698181152,176.516983032227
2019-08-26,49.6262054443359,127.879211425781,88.4434967041016,58.078971862793,14.3333330154419,4.11075067520142,89.4487533569336,44.7074851989746,34.151725769043,179.10888671875
