"date","AAPL","MSFT","AMZN","GOOGL","TSLA","NVDA","JPM","KO","WMT","META"
2019-01-03,-0.0996075320084936,-0.0367882031791448,-0.0252414977849364,-0.0276956838600021,-0.0314717126651803,-0.0604169006670803,-0.0142115788854929,-0.00617944805035868,-0.00514242237448494,-0.0290389517026859
2019-01-04,0.0426898894905807,0.0465093330892136,0.0500639986737511,0.0512935399516606,0.0576973909120697,0.0640673904641218,0.0368654745092481,0.019940114737316,0.00624580805624952,0.0471382540948506
2019-01-07,-0.00222611267985005,0.00127542378555113,0.034353414158743,-0.00199419935443281,0.0543612387169729,0.052941089658398,0.000694881961015296,-0.0130331884350429,0.0117720757098841,0.000724884904466959
2019-01-08,0.0190632572389804,0.00725065343566191,0.0166123599456394,0.00878327330844893,0.0011642764023455,-0.024895719599645,-0.00188554600781901,0.0112882352757443,0.00698135947789165,0.0324520548478865
2019-01-09,0.0169814489196911,0.0142992919997283,0.00171435471797088,-0.00342753715427338,0.00948262535350189,0.0196669974038268,-0.00169016255673642,-0.0191659607133244,-0.0032564449750569,0.011927167274865
2019-01-10,0.00319633224882258,-0.0064253341387727,-0.0019284287379287,-0.0026069634092765,0.0190233983895687,0.0185859366621657,-9.9779333811941e-05,0.0107365881790869,0.000738039643791374,-0.000207847561126063
2019-01-11,-0.00981787351157523,-0.00772198701021834,-0.00945523130532869,-0.0133108203982604,0.00663831657692456,0.0247880893953563,-0.00478104036647272,0.00573611844962537,-0.00126379032333193,-0.00277397254435248
2019-01-14,-0.0150373187971296,-0.0072956901859813,-0.0142329857935221,-0.0121750109771365,-0.0370328047095245,0.0108178972329797,0.0103088793794642,-0.00401359838552575,0.00115975617924794,0.0110569808658285
2019-01-15,0.020466868102074,0.0290052141424692,0.0354623138435866,0.033285352601318,0.0299940272722906,-0.00378897809011239,0.00733106763855879,0.00890790181330665,0.0136914024420998,0.0244860012204395
2019-01-16,0.0122166700701544,0.0035234435231826,0.00550599777883009,0.00276104428333384,0.00470341442984402,-0.0068726398861845,0.00806462691013855,-0.0136644104647807,0.00103894475263915,-0.00946628865469762
2019-01-17,0.0059377830230938,0.00702237758050874,0.00560643439526551,0.00882057398228155,0.00364107650196214,0.0193496168610848,0.00409747374192952,0.00298425986181054,0.00404755394568293,0.00515105641386031
2019-01-18,0.00615935206893316,0.0149828878226889,0.0017598946424283,0.00744238657479939,-0.12971116114485,0.0343397142266945,0.016226394609279,0.011687092144309,0.0102339237930143,0.0117331182111448
2019-01-22,-0.0224462085840086,-0.0188466488000776,-0.0377490865596717,-0.0258918741375257,-0.0110501400269369,-0.0519976963422144,-0.0157760040555697,0.00231051574821343,-0.00245587568631416,-0.0164621704954493
2019-01-23,0.00404442443834306,0.0097462820679681,0.00480957060236679,0.00535874952431728,-0.0379030994511806,0.00349524433840012,-0.00252584772792768,0.0115255512993905,0.0125142861648407,-0.0221592696923434
2019-01-24,-0.00792592217674937,-0.00477927063927671,0.0090913362302975,-0.000378305616459081,0.0136305226452982,0.0572710627476998,0.000584481757105719,-0.0120160986966438,-0.00354584482732982,0.0106028562992115
2019-01-25,0.0331367080261457,0.00913354843108078,0.00945061516728829,0.0161531564424119,0.0189702378434516,0.0146351485201904,0.0063265963921603,-0.00670991138203145,-0.0144367813894509,0.0218063418565546
2019-01-28,-0.00925446908526558,-0.0195017389879237,-0.0195622167126652,-0.0196547876682492,-0.00222195445884549,-0.138245329974465,0.00473956376688188,-0.00422198656882072,0.00123784655722505,-0.0103349458334619
2019-01-29,-0.0103652166763877,-0.020365379857559,-0.0268699420425202,-0.0090751355774515,0.00364399600279051,-0.0464459716631534,0.002791588796032,0.00487606097478331,-0.00360586221616377,-0.0222417156209979
2019-01-30,0.0683349765194357,0.0334176120164687,0.048027447209615,0.0261013228764056,0.0380219027042559,0.0439967960716857,0.00230404188992772,0.00970460113193196,-0.0197497766919049,0.0432068763230509
2019-01-31,0.00720131177893859,-0.0183307614547958,0.0289147216718592,0.0254098404299287,-0.0056676550879709,0.0462915994325555,-0.00871577762262101,0.00564143538455219,0.010864719959599,0.108163691416823
2019-02-01,0.000480804771839211,-0.0157999503045312,-0.0538188077293868,-0.00645696239772248,0.0169043754677405,0.00681735971863431,0.00367161488315111,0.0118428642032393,-0.0205571356928965,-0.00587910768531504
2019-02-04,0.0284046843493079,0.0287996058504116,0.0043535818975668,0.0203822941167909,0.00217804670411037,0.0307470397894346,0.00356165769262224,0.0112938171164812,0.00969533529334403,0.0213626125165451
2019-02-05,0.0171096404255388,0.0139963942205538,0.0156124872244735,0.00915516407905212,0.0270382171370975,0.00516164050820858,-0.00441235893503571,0.00020306989033464,0.00875808923192177,0.0112850412309584
2019-02-06,0.000344256745261116,-0.0110985383641804,-0.0111826897860286,-0.025159027006026,-0.0128519454600953,0.0203400591819964,-0.000482156037815078,0,0.00041837687183995,-0.00391423935858188
2019-02-07,-0.0189393129255882,-0.00716770925820755,-0.0157841104531429,-0.0151215666845725,-0.0306096615845225,-0.03647050290093,-0.013109735654601,0.00324807442104809,0.0113967990151264,-0.0241070278675756
2019-02-08,0.00117516145079763,0.00379958713135466,-0.0161982091572396,-0.00319207031610921,-0.0055608101557718,0.00508725073710951,-0.00996250631776306,0.00161877929490553,-0.0118886754526197,0.00570979111844628
2019-02-11,-0.00575102529948282,-0.00397430660971894,0.00175038638873973,-0.000235857746239838,0.0230215975416565,-0.0116079310293588,-0.00473565106943282,0.00222210477190335,0.0064866640381947,-0.00920333929931908
2019-02-12,0.00861724729528869,0.0155814900647718,0.0295473827101715,0.0231010158793453,-0.0032924991616066,0.0322290889649086,0.0170498542936759,0.00100798155460615,0.00800411858116808,-0.00452397643561957
2019-02-13,-0.00415463283210078,-0.000748308754929105,0.00121492013590912,0.000931146908430326,-0.0116737558366698,0.0113119812990777,0.00477605766574661,0.00261792249939648,0.0100032847917013,-0.00587727565444774
2019-02-14,0.00364302183031021,0.000842755155907168,-0.010579272014339,0.000505046511989554,-0.0142778203084094,0.0107926795169754,-0.00649928814073021,-0.0843545441700795,0.00592197732123965,-0.000731417020738125
2019-02-15,-0.00222486920383635,0.0123477328417567,-0.00905926247947707,-0.00847504851380816,0.0135299816878342,0.0181842101643866,0.0305603357415598,-0.00767700062760784,0.0149208055207683,-0.00884406537037732
2019-02-19,0.00299265955149466,-0.000461954563974,0.0122080752441124,0.00614486457429767,-0.00727559211410238,-0.0044491086441377,-0.00350539405996159,-0.00906281097727213,0.0221021731453889,-0.00129239354347713
2019-02-20,0.00643541408135142,-0.00519899406480255,-0.00336689383254611,-0.00525513037241156,-0.0100771401601756,0.0121935227125241,0.00484886551849387,0.00602252105650518,-0.0227005284519619,0.00166369092083978
2019-02-21,-0.00563866730421744,0.02109179916447,-0.00163988939471421,-0.0146173668077169,-0.037447191500822,-0.0175336718374763,-0.00208151070958818,0.0168516713677031,-0.00490581597837961,-0.0155020544196764
2019-02-22,0.0111657831611417,0.0142584144318854,0.00748410322955608,0.0111844673234335,0.0119493368159795,0.0219551772978206,-0.00445621503425841,-0.0126473542261887,0.00160956427097179,0.0115598450942598
2019-02-25,0.00728429154032469,0.00558718049826024,0.000882573654732173,0.000689699929893766,0.0137762270551934,-0.00314062386824805,0.0104761214256452,-0.00750858134776959,-0.00431941474409484,0.0168630927008801
2019-02-26,0.00057411541794523,0.00690012065147372,0.0020820350982041,0.00418849710282664,-0.0030458399535415,-0.0100197492202328,-0.00763433116887678,-0.00556310942076845,-0.00433808893485926,-0.002976470213783
2019-02-27,0.00309765536765167,-0.00169104588740438,0.00286601162536223,0.000784321414914938,0.0566710412227997,-0.0107572989857828,-0.00123451659916122,0.00559423073849171,-0.00587690907977835,-0.00804236511272127
